,asset,time,AdrActCnt,HashRate,ReferenceRateUSD,TxCnt
878,btc,2022-01-06T00:00:00.000000000Z,937879,176161288.737078533447428205623109174088912,43530.9440388662,258406
879,btc,2022-01-07T00:00:00.000000000Z,961733,168921783.149259568375981418793844051822176,43144.9652928112,255659
880,btc,2022-01-08T00:00:00.000000000Z,823193,174267690.69443853603418003639002870972,41512.7845808299,226064
881,btc,2022-01-09T00:00:00.000000000Z,734904,170826077.224204716514254831394151225620842,41799.8128848627,203966
882,btc,2022-01-10T00:00:00.000000000Z,977953,172037608.907282589458551691316197795626386,41886.4985569842,269292
883,btc,2022-01-11T00:00:00.000000000Z,973363,191422128.048775737830456737000674566252772,41816.9510561075,285302
884,btc,2022-01-12T00:00:00.000000000Z,958871,168403012.113442230445210356274096421247228,42768.1786116306,266587
885,btc,2022-01-13T00:00:00.000000000Z,943218,216864310.839478471465198348123269179994456,43961.0265441262,276789
886,btc,2022-01-14T00:00:00.000000000Z,959705,192633661.476460350955204352198682800620842,42626.8653924605,262404
887,btc,2022-01-15T00:00:00.000000000Z,819060,201114388.491825682106634637480893783747228,43102.6476180596,234931
888,btc,2022-01-16T00:00:00.000000000Z,768912,212018180.617953499327109397883159571247228,43206.6744812975,217903
889,btc,2022-01-17T00:00:00.000000000Z,963405,195056726.587222837024248827318737604994456,43168.8596671537,258684
890,btc,2022-01-18T00:00:00.000000000Z,906852,164768413.574995131251418265956033382505544,42211.270399474,267423
891,btc,2022-01-19T00:00:00.000000000Z,940760,209595115.507191013258064922763104766873614,42431.2319670368,267790
892,btc,2022-01-20T00:00:00.000000000Z,944092,204748985.285666041119975972522995158126386,41787.722012858,272287
893,btc,2022-01-21T00:00:00.000000000Z,1017544,176007153.4708341912550020954162233736105510072,40756.1261630625,272514
894,btc,2022-01-22T00:00:00.000000000Z,980566,177474950.515511319160807368723464988228264,36492.2872241379,246984
895,btc,2022-01-23T00:00:00.000000000Z,764279,186746029.763862785076470818942199822421198,34996.390965225,208492
896,btc,2022-01-24T00:00:00.000000000Z,967257,198665989.069913739677774217253222284921198,36271.0502650497,271583
897,btc,2022-01-25T00:00:00.000000000Z,892344,201314869.127613228363414165345509913228264,36659.7252206312,266941
898,btc,2022-01-26T00:00:00.000000000Z,872302,172177190.400112341789527472538889731614132,36952.586773232,258696
899,btc,2022-01-27T00:00:00.000000000Z,894323,173501629.475365341648271078480761680885868,36825.8245993571,252850
900,btc,2022-01-28T00:00:00.000000000Z,953545,203963747.278119228080901377229253811771736,37021.9371332554,266473
901,btc,2022-01-29T00:00:00.000000000Z,800040,197341548.087467250850877875102806605885868,37768.8474836353,227066
902,btc,2022-01-30T00:00:00.000000000Z,780477,193368228.954514762306494321068647028307066,38088.2912279953,208908
903,btc,2022-01-31T00:00:00.000000000Z,993797,189394909.821562273762110767034487450728264,37983.5063845704,262993
904,btc,2022-02-01T00:00:00.000000000Z,1058396,203963747.278119228080901377229253811771736,38462.6724029807,274556
905,btc,2022-02-02T00:00:00.000000000Z,954043,202639308.2028662282221577712873818625,38787.9640824079,275434
906,btc,2022-02-03T00:00:00.000000000Z,931571,194692668.029767762165237927010518977578802,36942.3307493279,267726
907,btc,2022-02-04T00:00:00.000000000Z,885216,172457231.3989618048740106045722878652166815396,37057.6521879018,249753
908,btc,2022-02-05T00:00:00.000000000Z,951087,157888392.03489855561109544353922525007,41079.9060881356,253867
909,btc,2022-02-06T00:00:00.000000000Z,891700,206979739.90370578247047611179426174979,41508.5816925774,221803
910,btc,2022-02-07T00:00:00.000000000Z,927917,180443875.51955136619870324486084899972,42358.2251732905,262908
911,btc,2022-02-08T00:00:00.000000000Z,1014770,204326153.27423211880585280424372399972,43888.980119813,277455
912,btc,2022-02-09T00:00:00.000000000Z,998247,185751048.77849869352794985996192449986,44167.4447945646,263940
913,btc,2022-02-10T00:00:00.000000000Z,1029721,195038601.02636540616690133210282424979,44405.0732042665,261192
914,btc,2022-02-11T00:00:00.000000000Z,987669,188404635.40797235719257316751246224993,43614.3426960842,258085
915,btc,2022-02-12T00:00:00.000000000Z,1060262,248110329.79467423871044706596964974993,42357.3217416715,224735
916,btc,2022-02-13T00:00:00.000000000Z,829229,209633326.53317944613509941934479949986,42173.4593962595,212378
917,btc,2022-02-14T00:00:00.000000000Z,899786,202999360.9147863971607712547544375,42195.5947451782,249689
918,btc,2022-02-15T00:00:00.000000000Z,1013694,232188811.92841447709716742923838800014,42646.1618590883,272685
919,btc,2022-02-16T00:00:00.000000000Z,925324,206979739.90370578247047611179426174979,44511.9084880187,267496
920,btc,2022-02-17T00:00:00.000000000Z,931220,213573837.4035231126135171240543052043107708752,44065.7092673875,256201
921,btc,2022-02-18T00:00:00.000000000Z,940726,186294129.77324113791574963177924378260228,40610.024261543,258376
922,btc,2022-02-19T00:00:00.000000000Z,839236,207147948.83600090124603697167614760869886,40044.2204856809,218004
923,btc,2022-02-20T00:00:00.000000000Z,741534,200196675.815080980135941191710513,40095.887329398,202691
924,btc,2022-02-21T00:00:00.000000000Z,886316,171001327.92603725658305303503920049320171,38551.6224967855,238620
925,btc,2022-02-22T00:00:00.000000000Z,886571,211318714.25012626043274228074305790760228,37098.0360081824,256251
926,btc,2022-02-23T00:00:00.000000000Z,859810,208538204.64136494035854200848492168070171,38202.5940818235,253563
927,btc,2022-02-24T00:00:00.000000000Z,958866,183513620.16447981784154935952110755570171,37308.2687344243,255800
928,btc,2022-02-25T00:00:00.000000000Z,936543,186294129.77324113791574963177924378260228,38283.790402104,260990
929,btc,2022-02-26T00:00:00.000000000Z,818914,173781837.53479857665725330729733672010228,39323.7702158387,221994
930,btc,2022-02-27T00:00:00.000000000Z,768705,189074637.38003569983914010267796809239772,39056.5781523086,206112
931,btc,2022-02-28T00:00:00.000000000Z,981066,214099221.85692082235613275164178221739772,37664.7792828755,274389
932,btc,2022-03-01T00:00:00.000000000Z,1065354,225221260.291966102652933840674327125,43179.2545140269,275460
933,btc,2022-03-02T00:00:00.000000000Z,1091796,189074637.38003569983914010267796809239772,44334.457582408,289957
934,btc,2022-03-03T00:00:00.000000000Z,1011448,204804563.2149038421569933621981374638146212032,43984.584926768,270823
935,btc,2022-03-04T00:00:00.000000000Z,949176,190365287.083752002729550144611808080786904,42492.7744552893,257979
936,btc,2022-03-05T00:00:00.000000000Z,801293,168452736.322100420955852477637148708680356,39106.4052159556,226147
937,btc,2022-03-06T00:00:00.000000000Z,771254,179409010.716861417707732189958392169213096,39383.8848433665,205542
938,btc,2022-03-07T00:00:00.000000000Z,917289,202691097.010439116744126222430814755786904,38399.3426268264,255761
939,btc,2022-03-08T00:00:00.000000000Z,962840,202691097.010439116744126222430814755786904,38146.734273232,258526
940,btc,2022-03-09T00:00:00.000000000Z,960901,188995751.551825885466853779114044866319644,38725.477261543,272021
941,btc,2022-03-10T00:00:00.000000000Z,993366,198582492.386790353225975368269697563426192,41989.4028179427,259229
942,btc,2022-03-11T00:00:00.000000000Z,903967,188995751.551825885466853779114044866319644,39482.2584672706,252248
943,btc,2022-03-12T00:00:00.000000000Z,787792,213647371.405200113496005934752058216319644,38825.3644214494,222124
944,btc,2022-03-13T00:00:00.000000000Z,751546,206799699.661958291992338834259759497106548,38951.1300157802,206930
945,btc,2022-03-14T00:00:00.000000000Z,936153,209538768.753680938247793322923113475,37808.3174004091,263759
946,btc,2022-03-15T00:00:00.000000000Z,949102,190365287.083752002729550144611808080786904,39649.0453243717,266692
947,btc,2022-03-16T00:00:00.000000000Z,1014991,212277837.845403584503247811586467452893452,39356.8139000584,276789
948,btc,2022-03-17T00:00:00.000000000Z,1009859,217498770.491950183559860014288935428959948,41101.768579135,272685
949,btc,2022-03-18T00:00:00.000000000Z,1004891,195149455.610025794062493793758482067692176,40966.4169324956,266839
950,btc,2022-03-19T00:00:00.000000000Z,864890,211525632.974835705408362333015467373173044,41826.1160710111,236675
951,btc,2022-03-20T00:00:00.000000000Z,780069,210160950.381435751406214371600230857307824,42193.1615362361,211211
952,btc,2022-03-21T00:00:00.000000000Z,941088,208796269.753177159786910267002973325,41294.7235129164,260248
953,btc,2022-03-22T00:00:00.000000000Z,920483,203337543.309860068544006134977985228653912,41064.429648159,260695
954,btc,2022-03-23T00:00:00.000000000Z,972037,197878816.866542977301102002952997132307824,42383.169518761,266381
955,btc,2022-03-24T00:00:00.000000000Z,966209,195149455.610025794062493793758482067692176,42734.2000355932,269340
956,btc,2022-03-25T00:00:00.000000000Z,1068732,212890313.603094297027666437612724905480868,43974.5935882525,286600
957,btc,2022-03-26T00:00:00.000000000Z,825356,219713722.639811342272718531052949517692176,44347.034279661,229765
958,btc,2022-03-27T00:00:00.000000000Z,812882,178773276.280074520333781397683517778653912,44519.9268641145,219139
959,btc,2022-03-28T00:00:00.000000000Z,1029256,216984359.418152796651266465040455469519132,46777.2056265342,289835
960,btc,2022-03-29T00:00:00.000000000Z,972049,206066906.531518614165458200990479276826956,47223.6528860316,293194
961,btc,2022-03-30T00:00:00.000000000Z,940234,184232002.723391611576685529708505875,47463.7096770894,269490
962,btc,2022-03-31T00:00:00.000000000Z,979952,194529355.776195289176825308703553702474583781,47123.2971478667,280038
963,btc,2022-04-01T00:00:00.000000000Z,1073859,200371606.966793695980759144690724912344132,45562.2106665693,286454
964,btc,2022-04-02T00:00:00.000000000Z,932911,191845154.953414713331655476128037125,46250.3362878434,250576
965,btc,2022-04-03T00:00:00.000000000Z,794992,197529456.295667368431057921836495649896088,45939.8973489188,223619
966,btc,2022-04-04T00:00:00.000000000Z,985718,224529884.601845000898584125645186025103912,46440.5438538866,276178
967,btc,2022-04-05T00:00:00.000000000Z,952254,206055906.262698031577071314861525025207824,46663.0041770894,276073
968,btc,2022-04-06T00:00:00.000000000Z,919776,213161283.963688010202869509765927387344132,45693.0350619521,272206
969,btc,2022-04-07T00:00:00.000000000Z,927811,196108379.936930044904662172640551812655868,43304.9371990064,266096
970,btc,2022-04-08T00:00:00.000000000Z,929602,190424080.641025709308350002469751699792176,43569.0471697837,270556
971,btc,2022-04-09T00:00:00.000000000Z,786423,217424508.947203341775876206278442075,42222.0689772063,228357
972,btc,2022-04-10T00:00:00.000000000Z,754197,198950530.608056372454363395494781075103912,42680.9947355932,218201
973,btc,2022-04-11T00:00:00.000000000Z,986075,194687305.624541040881356698982266387448044,42264.4633909994,279217
974,btc,2022-04-12T00:00:00.000000000Z,970523,217424508.947203341775876206278442075,39544.0251835184,273114
975,btc,2022-04-13T00:00:00.000000000Z,960119,198950530.608056372454363395494781075103912,40096.3669748685,283767
976,btc,2022-04-14T00:00:00.000000000Z,910470,194402491.2641441222765764743843317872849001256,41152.7554517826,259632
977,btc,2022-04-15T00:00:00.000000000Z,893942,221692722.384036701102676226303871929201632,39916.4963842782,258904
978,btc,2022-04-16T00:00:00.000000000Z,774863,188017879.756392289845491365702461141596736,40527.3319567504,220729
979,btc,2022-04-17T00:00:00.000000000Z,760823,231514551.652140540925879328526175093802448,40439.5881209819,211027
980,btc,2022-04-18T00:00:00.000000000Z,930250,188017879.756392289845491365702461141596736,39704.7839798364,248528
981,btc,2022-04-19T00:00:00.000000000Z,945444,173986693.644464919756422494982956464600816,40818.8786025716,273229
982,btc,2022-04-20T00:00:00.000000000Z,961981,224498959.606422175120490000447772864600816,41489.6638011689,283298
983,btc,2022-04-21T00:00:00.000000000Z,970130,237127026.096911488961506876813976964600816,41395.64458346,279919
984,btc,2022-04-22T00:00:00.000000000Z,945273,189420997.3573397076152531454930615,40457.4959418469,261784
985,btc,2022-04-23T00:00:00.000000000Z,857006,228708314.429755066908065554382274158403264,39737.9735040912,238246
986,btc,2022-04-24T00:00:00.000000000Z,796298,239933263.3192969629793206509578779,39582.4548720047,217733
987,btc,2022-04-25T00:00:00.000000000Z,1003326,227305196.8288076491383037745916738,39511.6456928697,277416
988,btc,2022-04-26T00:00:00.000000000Z,965991,196436589.403058073420642473571463729201632,40473.7483176505,277059
989,btc,2022-04-27T00:00:00.000000000Z,967943,243520196.0268335056185837938099346669502524096,38072.800873758,285596
990,btc,2022-04-28T00:00:00.000000000Z,1003139,195503621.293934088506453487084478838195382,39218.5376174752,272681
991,btc,2022-04-29T00:00:00.000000000Z,1059989,222163205.918890247393856566641805663195382,39747.9894270018,290674
992,btc,2022-04-30T00:00:00.000000000Z,944577,222163205.918890247393856566641805663195382,38609.5059070719,256188
993,btc,2022-05-01T00:00:00.000000000Z,834397,247341701.324256191900574635672477462036412,37714.0949804208,233382
994,btc,2022-05-02T00:00:00.000000000Z,966035,236974085.318191771221750405954877737268206,38459.226979135,269678
995,btc,2022-05-03T00:00:00.000000000Z,956710,222163205.918890247393856566641805663195382,38566.0628877849,283138
996,btc,2022-05-04T00:00:00.000000000Z,862312,216238853.306062929864101946519678287731794,37704.4053153127,229490
997,btc,2022-05-05T00:00:00.000000000Z,1189734,232530821.924954668072680796359405387963588,39641.852176505,317562
998,btc,2022-05-06T00:00:00.000000000Z,1086467,210314500.693235612334347326397550912268206,36502.0245601403,288758
999,btc,2022-05-07T00:00:00.000000000Z,,,36042.9995584453,234267
1000,btc,2016-11-15T00:00:00.000000000Z,651339,1974529.15358895,705.643584161309,279913
1001,btc,2016-11-16T00:00:00.000000000Z,621011,2164387.72604942,712.3471528346,292039
1002,btc,2016-11-17T00:00:00.000000000Z,625675,2012500.86808104,742.050117592051,274309
1003,btc,2016-11-18T00:00:00.000000000Z,624376,2011089.71225163,735.318080537697,274958
1004,btc,2016-11-19T00:00:00.000000000Z,577027,1989192.7397282,749.57872729398,250952
1005,btc,2016-11-20T00:00:00.000000000Z,581103,1793075.14567049,751.213819403858,245259
1006,btc,2016-11-21T00:00:00.000000000Z,608552,1947167.54100154,730.350813617767,285455
1007,btc,2016-11-22T00:00:00.000000000Z,617504,1877125.54312379,736.506983927528,284460
1008,btc,2016-11-23T00:00:00.000000000Z,636445,2059234.73760595,747.997677966102,270755
1009,btc,2016-11-24T00:00:00.000000000Z,737874,2269360.73123921,741.240317942724,334765
1010,btc,2016-11-25T00:00:00.000000000Z,682142,2129276.7354837,737.35497597896,314930
1011,btc,2016-11-26T00:00:00.000000000Z,654741,2143285.13505925,739.685200175336,271985
1012,btc,2016-11-27T00:00:00.000000000Z,589127,2017209.5388793,734.652925891292,243962
1013,btc,2016-11-28T00:00:00.000000000Z,701286,2297377.53039031,727.741115838691,296689
1014,btc,2016-11-29T00:00:00.000000000Z,654015,2087251.53675705,730.082483752192,289360
1015,btc,2016-11-30T00:00:00.000000000Z,632745,1989192.7397282,731.646435710111,292055
1016,btc,2016-12-01T00:00:00.000000000Z,597486,2045226.3380304,742.20445131502,234502
1017,btc,2016-12-02T00:00:00.000000000Z,732501,2035532.46509142,753.674910111046,320261
1018,btc,2016-12-03T00:00:00.000000000Z,704699,2451895.01734189,772.302382729398,287254
1019,btc,2016-12-04T00:00:00.000000000Z,645140,2109770.13120116,766.110468147283,245198
1020,btc,2016-12-05T00:00:00.000000000Z,673152,2166790.94555795,766.380139099942,278799
1021,btc,2016-12-06T00:00:00.000000000Z,752811,2138280.53837956,752.670726241964,321714
1022,btc,2016-12-07T00:00:00.000000000Z,761638,2480405.42452028,759.117325774401,308216
1023,btc,2016-12-08T00:00:00.000000000Z,657520,2238066.96350393,764.987650087668,285072
1024,btc,2016-12-09T00:00:00.000000000Z,612161,1924452.4845416,767.659224634717,265642
1025,btc,2016-12-10T00:00:00.000000000Z,587478,1881686.87377401,771.902321098773,246301
1026,btc,2016-12-11T00:00:00.000000000Z,565550,2665723.07117984,775.474561309176,227763
1027,btc,2016-12-12T00:00:00.000000000Z,646506,2223811.75991474,770.496150496786,272264
1028,btc,2016-12-13T00:00:00.000000000Z,664583,2537426.23887707,778.506599064874,294754
1029,btc,2016-12-14T00:00:00.000000000Z,620511,1981473.29889839,778.930694564582,287634
1030,btc,2016-12-15T00:00:00.000000000Z,610613,1952251.49677579,776.963961484512,281682
1031,btc,2016-12-16T00:00:00.000000000Z,640704,2050571.62856036,776.176781998831,279272
1032,btc,2016-12-17T00:00:00.000000000Z,582085,2220167.77829091,782.230215897136,235904
1033,btc,2016-12-18T00:00:00.000000000Z,578425,2173914.28290985,789.60293220339,237674
1034,btc,2016-12-19T00:00:00.000000000Z,660086,2328092.60084672,790.632966526008,284694
1035,btc,2016-12-20T00:00:00.000000000Z,649665,2127660.78752879,790.279031677382,294641
1036,btc,2016-12-21T00:00:00.000000000Z,701255,2451435.25519621,799.777520748101,322738
1037,btc,2016-12-22T00:00:00.000000000Z,685539,2451435.25519621,828.4836792519,316500
1038,btc,2016-12-23T00:00:00.000000000Z,656294,2343510.4326404,858.50143395675,302701
1039,btc,2016-12-24T00:00:00.000000000Z,548416,2112242.9557351,915.562438340152,239590
1040,btc,2016-12-25T00:00:00.000000000Z,469228,2543942.24595833,891.155272063121,196752
1041,btc,2016-12-26T00:00:00.000000000Z,598371,2189332.11470354,896.003279310345,249168
1042,btc,2016-12-27T00:00:00.000000000Z,643553,2405181.75981515,903.201246639392,294098
1043,btc,2016-12-28T00:00:00.000000000Z,663681,2546127.99373219,925.950810461719,305997
1044,btc,2016-12-29T00:00:00.000000000Z,655045,2368856.40597071,979.960973991818,305721
1045,btc,2016-12-30T00:00:00.000000000Z,641012,2479403.03824934,973.462559438925,285492
1046,btc,2016-12-31T00:00:00.000000000Z,569619,2337271.6538911,961.182658153127,246244
1047,btc,2017-01-01T00:00:00.000000000Z,466889,2463610.66220954,968.970597019287,178054
1048,btc,2017-01-02T00:00:00.000000000Z,695006,2510987.79032895,997.257357977791,289705
1049,btc,2017-01-03T00:00:00.000000000Z,665048,2589949.67052797,1017.07788609001,309610
1050,btc,2017-01-04T00:00:00.000000000Z,695057,2416233.53409012,1032.60905318527,326406
1051,btc,2017-01-05T00:00:00.000000000Z,652932,2210932.64557266,1134.49644535359,290836
1052,btc,2017-01-06T00:00:00.000000000Z,718728,2542572.54240856,1000.49812893045,344354
1053,btc,2017-01-07T00:00:00.000000000Z,641049,2179347.89349305,892.463955639977,281650
1054,btc,2017-01-08T00:00:00.000000000Z,594176,2637326.79864739,903.453283635301,256747
1055,btc,2017-01-09T00:00:00.000000000Z,615967,2147763.14141344,912.484997077732,274558
1056,btc,2017-01-10T00:00:00.000000000Z,698656,2545880.37552233,903.508666803039,321863
1057,btc,2017-01-11T00:00:00.000000000Z,639505,2562350.134115,906.498947399182,305027
1058,btc,2017-01-12T00:00:00.000000000Z,607660,2880550.47756719,788.314655990649,287002
1059,btc,2017-01-13T00:00:00.000000000Z,601486,2512107.97462255,807.109833547633,279226
1060,btc,2017-01-14T00:00:00.000000000Z,595768,2880550.47756719,826.746927410871,244189
1061,btc,2017-01-15T00:00:00.000000000Z,540189,2796813.54507977,820.045157276447,228460
1062,btc,2017-01-16T00:00:00.000000000Z,642798,2830308.31807474,824.547065166569,273717
1063,btc,2017-01-17T00:00:00.000000000Z,652459,2646087.06660242,830.838035067212,287927
1064,btc,2017-01-18T00:00:00.000000000Z,651983,2512107.97462255,906.026828112215,300621
1065,btc,2017-01-19T00:00:00.000000000Z,687454,2914045.25056216,881.259815371128,301202
1066,btc,2017-01-20T00:00:00.000000000Z,659337,3165256.04802441,902.263869959088,297795
1067,btc,2017-01-21T00:00:00.000000000Z,629947,3031276.95604454,895.174516189363,259231
1068,btc,2017-01-22T00:00:00.000000000Z,572531,2950275.25252868,924.46825949737,238139
1069,btc,2017-01-23T00:00:00.000000000Z,619539,2695734.74214349,922.467077381648,232043
1070,btc,2017-01-24T00:00:00.000000000Z,724707,2910612.14912595,919.115744126242,281463
1071,btc,2017-01-25T00:00:00.000000000Z,707539,2910612.14912595,887.743193804792,307727
1072,btc,2017-01-26T00:00:00.000000000Z,719958,3027818.00748001,895.690033255406,311685
1073,btc,2017-01-27T00:00:00.000000000Z,660526,3320832.65336517,916.6674685564,261285
1074,btc,2017-01-28T00:00:00.000000000Z,669387,2969215.07830298,920.454463471654,247025
1075,btc,2017-01-29T00:00:00.000000000Z,636175,3262229.72418814,922.774948568089,240802
1076,btc,2017-01-30T00:00:00.000000000Z,649149,2812940.60049756,915.63202314436,252820
1077,btc,2017-01-31T00:00:00.000000000Z,686217,2832474.91022324,920.313260783168,310555
1078,btc,2017-02-01T00:00:00.000000000Z,780918,3750587.46733008,968.499105669199,344963
1079,btc,2017-02-02T00:00:00.000000000Z,637933,3066886.62693136,987.532590414962,258254
1080,btc,2017-02-03T00:00:00.000000000Z,713302,2910612.14912595,1007.7043659848,323167
1081,btc,2017-02-04T00:00:00.000000000Z,655245,2824555.82436805,1015.30203945061,285173
1082,btc,2017-02-05T00:00:00.000000000Z,694185,3336807.82080876,1033.78597299825,293960
1083,btc,2017-02-06T00:00:00.000000000Z,612564,2623276.58868614,1014.56787574518,227270
1084,btc,2017-02-07T00:00:00.000000000Z,721269,3168918.11913285,1023.3174811806,329143
1085,btc,2017-02-08T00:00:00.000000000Z,668157,3063987.05558541,1053.62445902981,308637
1086,btc,2017-02-09T00:00:00.000000000Z,753077,3546669.94790366,1052.36764535359,342842
1087,btc,2017-02-10T00:00:00.000000000Z,659353,3084973.26829489,982.751939450614,304305
1088,btc,2017-02-11T00:00:00.000000000Z,623589,2917083.56661898,996.650153126827,259144
1089,btc,2017-02-12T00:00:00.000000000Z,562366,2938069.77932847,1011.37532220923,233606
1090,btc,2017-02-13T00:00:00.000000000Z,674942,3420752.67164672,1006.29646487434,292905
1091,btc,2017-02-14T00:00:00.000000000Z,676693,3546669.94790366,999.953184979545,315969
1092,btc,2017-02-15T00:00:00.000000000Z,630353,2917083.56661898,1012.2134635301,288117
1093,btc,2017-02-16T00:00:00.000000000Z,677760,3168918.11913285,1013.90384050263,291591
1094,btc,2017-02-17T00:00:00.000000000Z,697160,3168918.11913285,1036.80686475745,320136
1095,btc,2017-02-18T00:00:00.000000000Z,688930,3254025.02653876,1058.66992033898,282844
1096,btc,2017-02-19T00:00:00.000000000Z,592596,2936112.56385841,1060.66880488019,251635
1097,btc,2017-02-20T00:00:00.000000000Z,656025,3242870.59291824,1058.78640035067,282397
1098,btc,2017-02-21T00:00:00.000000000Z,644640,3023757.71501836,1088.68842922268,279162
1099,btc,2017-02-22T00:00:00.000000000Z,627239,3023757.71501836,1128.85529316189,279252
1100,btc,2017-02-23T00:00:00.000000000Z,702266,3286693.16849821,1129.70179064874,328502
1101,btc,2017-02-24T00:00:00.000000000Z,763642,3571539.90976806,1188.86178550555,343931
1102,btc,2017-02-25T00:00:00.000000000Z,741893,3659185.06092801,1185.48889158387,321609
1103,btc,2017-02-26T00:00:00.000000000Z,663264,3900209.22661788,1151.60473687902,271193
1104,btc,2017-02-27T00:00:00.000000000Z,661526,3155225.44175829,1181.71086586791,283200
1105,btc,2017-02-28T00:00:00.000000000Z,704366,3352427.03186818,1194.15245014611,327840
1106,btc,2017-03-01T00:00:00.000000000Z,680418,3155225.44175829,1188.39994073641,313728
1107,btc,2017-03-02T00:00:00.000000000Z,735015,3440072.18302813,1228.45965061368,330853
1108,btc,2017-03-03T00:00:00.000000000Z,732359,3349345.38703688,1262.93146738749,335165
1109,btc,2017-03-04T00:00:00.000000000Z,626694,3023455.91166441,1289.36319111631,267483
1110,btc,2017-03-05T00:00:00.000000000Z,695966,3367030.44708082,1268.94066440678,278466
1111,btc,2017-03-06T00:00:00.000000000Z,675606,3252505.60194202,1276.27368293396,287019
1112,btc,2017-03-07T00:00:00.000000000Z,738688,3504460.26124739,1282.25465663355,327507
1113,btc,2017-03-08T00:00:00.000000000Z,686030,3252505.60194202,1234.47646206897,298430
1114,btc,2017-03-09T00:00:00.000000000Z,705017,3389935.41610858,1152.13938924606,304802
1115,btc,2017-03-10T00:00:00.000000000Z,747049,3573175.16833067,1193.45552659264,307987
1116,btc,2017-03-11T00:00:00.000000000Z,690924,3412840.38513634,1098.53014903565,278371
1117,btc,2017-03-12T00:00:00.000000000Z,598360,3550270.19930291,1176.822921391,221735
1118,btc,2017-03-13T00:00:00.000000000Z,681914,3321220.5090253,1231.74835663355,270973
1119,btc,2017-03-14T00:00:00.000000000Z,747825,3573175.16833067,1239.39629631794,313365
1120,btc,2017-03-15T00:00:00.000000000Z,673841,3252505.60194202,1246.53656487434,291717
1121,btc,2017-03-16T00:00:00.000000000Z,729304,3504460.26124739,1258.65138147282,323892
1122,btc,2017-03-17T00:00:00.000000000Z,711639,3600869.26330221,1178.02075037989,294408
1123,btc,2017-03-18T00:00:00.000000000Z,689478,3712647.13922961,1072.08253816482,263681
1124,btc,2017-03-19T00:00:00.000000000Z,664913,3901826.61129226,962.569056165985,265099
1125,btc,2017-03-20T00:00:00.000000000Z,658172,3216051.02506514,1020.22025353594,281905
1126,btc,2017-03-21T00:00:00.000000000Z,686680,3357935.62911213,1037.7563458796,285044
1127,btc,2017-03-22T00:00:00.000000000Z,742361,3759942.00724527,1111.81826358854,316577
1128,btc,2017-03-23T00:00:00.000000000Z,680140,3499820.23315912,1037.30257013442,288453
1129,btc,2017-03-24T00:00:00.000000000Z,702675,4161948.38537841,1028.17285628288,287687
1130,btc,2017-03-25T00:00:00.000000000Z,622498,3145108.72304164,935.063496201052,245888
1131,btc,2017-03-26T00:00:00.000000000Z,573816,3925474.04530009,968.543329281122,214093
1132,btc,2017-03-27T00:00:00.000000000Z,610984,3121461.28903381,962.95805458796,239466
1133,btc,2017-03-28T00:00:00.000000000Z,738882,3665352.27121395,1042.91919777908,294201
1134,btc,2017-03-29T00:00:00.000000000Z,677629,3263345.8930808,1045.16293161894,281428
1135,btc,2017-03-30T00:00:00.000000000Z,689337,3942417.72740472,1039.68861578025,286076
1136,btc,2017-03-31T00:00:00.000000000Z,634568,3352999.96635802,1037.98766142607,264354
1137,btc,2017-04-01T00:00:00.000000000Z,642373,3278488.85599451,1081.74353109293,255318
1138,btc,2017-04-02T00:00:00.000000000Z,648586,3924251.81247828,1089.52477182934,239768
1139,btc,2017-04-03T00:00:00.000000000Z,736529,4371318.47465935,1105.56295575687,291271
1140,btc,2017-04-04T00:00:00.000000000Z,634031,3104629.59847965,1144.6647710111,255190
1141,btc,2017-04-05T00:00:00.000000000Z,739640,4023599.95962963,1141.92191870251,318285
1142,btc,2017-04-06T00:00:00.000000000Z,700828,3651044.40781207,1135.81164377557,288456
1143,btc,2017-04-07T00:00:00.000000000Z,717479,4023599.95962963,1194.59645938048,295790
1144,btc,2017-04-08T00:00:00.000000000Z,599739,3402674.03993369,1191.73145108124,228220
1145,btc,2017-04-09T00:00:00.000000000Z,654193,3949088.84926612,1184.41772033898,235725
1146,btc,2017-04-10T00:00:00.000000000Z,691112,3651044.40781207,1213.63413980129,275186
1147,btc,2017-04-11T00:00:00.000000000Z,754368,4147785.14356882,1211.64987621274,308804
1148,btc,2017-04-12T00:00:00.000000000Z,687363,3526859.22387288,1229.78493290473,276453
1149,btc,2017-04-13T00:00:00.000000000Z,611405,3274289.42119579,1216.11436785506,228734
1150,btc,2017-04-14T00:00:00.000000000Z,696528,3598646.52693503,1172.5583396844,286708
1151,btc,2017-04-15T00:00:00.000000000Z,681237,3883431.50388672,1174.33323354763,268816
1152,btc,2017-04-16T00:00:00.000000000Z,589650,3779873.33044974,1175.56218901227,212360
1153,btc,2017-04-17T00:00:00.000000000Z,613136,3572756.98357579,1173.6913798948,249157
1154,btc,2017-04-18T00:00:00.000000000Z,713650,3779873.33044974,1191.90120146113,306095
1155,btc,2017-04-19T00:00:00.000000000Z,718648,3702204.70037201,1202.13145803624,309186
1156,btc,2017-04-20T00:00:00.000000000Z,687821,3572756.98357579,1209.56090888369,266967
1157,btc,2017-04-21T00:00:00.000000000Z,782123,4323553.74099389,1235.80307451783,323583
1158,btc,2017-04-22T00:00:00.000000000Z,691453,3753983.7870905,1247.33607025132,272882
